user_screen_name,user_id,tweet_id,text,ideology_score,vader_sentiment,SVM_sentiment,SVM_stance,sentiment,BERT_sentiment,BERT_stance,lexicoder_sentiment,stance
buckner_e,id: 327643477,id:1043693583247667205," RT @KimStrassel Wow. And CNN reporting that the fourth person, Leland Keyser, is denying memory of knowing kavanaugh or of this event, even though ""Keyser is a lifelong friend of Ford's."" Wow, again.",1.922496361,1.0,0,1,neutral,0,1,,1.0
orlandomicki,id: 115400791,id:1043701198845616129," RT @KimStrassel Wow. And CNN reporting that the fourth person, Leland Keyser, is denying memory of knowing kavanaugh or of this event, even though ""Keyser is a lifelong friend of Ford's."" Wow, again.",1.67784681,1.0,0,1,neutral,0,1,,1.0
JoyceLe43164250,id: 962897371930791936,id:1043705961482014725," RT @KimStrassel Wow. And CNN reporting that the fourth person, Leland Keyser, is denying memory of knowing kavanaugh or of this event, even though ""Keyser is a lifelong friend of Ford's."" Wow, again.",1.623980691,1.0,0,1,neutral,0,1,,1.0
MomNationOfLaws,id: 877000639179509760,id:1043696602777440263," RT @KimStrassel Wow. And CNN reporting that the fourth person, Leland Keyser, is denying memory of knowing kavanaugh or of this event, even though ""Keyser is a lifelong friend of Ford's."" Wow, again.",1.861916037,1.0,0,1,neutral,0,1,,1.0
jennmac415,id: 33416880,id:1043694794462126080," RT @KimStrassel Wow. And CNN reporting that the fourth person, Leland Keyser, is denying memory of knowing kavanaugh or of this event, even though ""Keyser is a lifelong friend of Ford's."" Wow, again.",1.856389988,1.0,0,1,neutral,0,1,,1.0
SwedenforTrump,id: 4624528576,id:1043703907569074177," RT @KimStrassel Wow. And CNN reporting that the fourth person, Leland Keyser, is denying memory of knowing kavanaugh or of this event, even though ""Keyser is a lifelong friend of Ford's."" Wow, again.",1.664764568,1.0,0,1,neutral,0,1,,1.0
SHACKLE32076191,id: 1042434247703900161,id:1043682007165935617," RT @KimStrassel Wow. And CNN reporting that the fourth person, Leland Keyser, is denying memory of knowing kavanaugh or of this event, even though ""Keyser is a lifelong friend of Ford's."" Wow, again.",2.084809146,1.0,0,1,neutral,0,1,,1.0
EcDman,id: 849686684849455105,id:1043709690197106688," RT @KimStrassel Wow. And CNN reporting that the fourth person, Leland Keyser, is denying memory of knowing kavanaugh or of this event, even though ""Keyser is a lifelong friend of Ford's."" Wow, again.",1.407215964,1.0,0,1,neutral,0,1,,1.0
daisygypsy,id: 597674661,id:1043712045844172800," RT @KimStrassel Wow. And CNN reporting that the fourth person, Leland Keyser, is denying memory of knowing kavanaugh or of this event, even though ""Keyser is a lifelong friend of Ford's."" Wow, again.",1.866403588,1.0,0,1,neutral,0,1,,1.0
TomMurray8,id: 330996766,id:1043711947261251586," RT @KimStrassel Wow. And CNN reporting that the fourth person, Leland Keyser, is denying memory of knowing kavanaugh or of this event, even though ""Keyser is a lifelong friend of Ford's."" Wow, again.",1.597318545,1.0,0,1,neutral,0,1,,1.0
cjcook1900,id: 742723614441508865,id:1043536664210104321, RT @kjross1970 https://t.co/ptgRNld6V9,2.165235295,,1,1,neutral,1,1,,0.0
flornurse,id: 1081135158,id:1043544829425274880, RT @KNP2BP No matter how many ways @CNN #FakeNews tried to bully FIVE women into aligning w/ #FakeVictim #ChristinaBlaseyFord they weren’t having it!  #WeAreAwake &amp; on to #Democrat chicanery &amp; their operatives in the media &amp; #Hollywood  That’s why @POTUS WON &amp; #Kavanaugh WILL BE CONFIRMED! https://t.co/rJsgbiZifI,2.080919647,1.0,0,0,neutral,0,1,1.0,1.0
thecleverfool,id: 20708448,id:1043551531881189376," RT @knute_scion WATCH: CNN host stunned as GOP operative says Kavanaugh should be confirmed even if his accuser's claims are true ..#Most of the GOP are white supremacist. They are a mirror image of radical Muslims, using religion as a cover for their hate.  https://t.co/5vLZffj5Uo",-0.557150064,0.0,0,1,neutral,0,0,0.0,0.0
LouiseMorett,id: 2957948640,id:1043614635486777344," RT @krassenstein also stooped for Kavanaugh, while pushing the conspiracy on their personal accounts.  While we don’t have undeniable evidence that Grassley directed this smear campaign on an innocent man in order to take the pressure off Kavanaugh, we do have direct evidence that one of his..(9)",-1.463543088,0.0,0,1,neutral,0,0,0.0,0.0
LadyElirien,id: 571708838,id:1043547846203596802, RT @krassenstein BREAKING:  According to a new USAToday Poll Just 31% of Americans say Brett Kavanaugh should be confirmed to the Supreme Court.  Why isn't the Senate listening to the overwhelming majority of Americans?  Enough Already!,-0.922211225,1.0,1,0,neutral,1,0,0.0,0.0
MichelleHerunt5,id: 920506043192537088,id:1043534133287313409, RT @krassenstein BREAKING:  According to a new USAToday Poll Just 31% of Americans say Brett Kavanaugh should be confirmed to the Supreme Court.  Why isn't the Senate listening to the overwhelming majority of Americans?  Enough Already!,-1.77844654,1.0,1,0,neutral,1,0,0.0,0.0
therockstand,id: 745861848755478530,id:1043548295539224576, RT @krassenstein BREAKING:  According to a new USAToday Poll Just 31% of Americans say Brett Kavanaugh should be confirmed to the Supreme Court.  Why isn't the Senate listening to the overwhelming majority of Americans?  Enough Already!,-1.920656489,1.0,1,0,neutral,1,0,0.0,0.0
TheResistance64,id: 868510037936934915,id:1043547616385097731, RT @krassenstein BREAKING:  According to a new USAToday Poll Just 31% of Americans say Brett Kavanaugh should be confirmed to the Supreme Court.  Why isn't the Senate listening to the overwhelming majority of Americans?  Enough Already!,#NAME?,1.0,1,0,neutral,1,0,0.0,0.0
KevinPMiller3,id: 939511055579078657,id:1043536852505042949, RT @krassenstein BREAKING:  According to a new USAToday Poll Just 31% of Americans say Brett Kavanaugh should be confirmed to the Supreme Court.  Why isn't the Senate listening to the overwhelming majority of Americans?  Enough Already!,-1.756396673,1.0,1,0,neutral,1,0,0.0,0.0
Pat3708,id: 304738036,id:1043547712988360704, RT @krassenstein BREAKING:  According to a new USAToday Poll Just 31% of Americans say Brett Kavanaugh should be confirmed to the Supreme Court.  Why isn't the Senate listening to the overwhelming majority of Americans?  Enough Already!,-1.156048816,1.0,1,0,neutral,1,0,0.0,0.0
laserbirdword,id: 753066024266637314,id:1043547776808771586, RT @krassenstein BREAKING:  According to a new USAToday Poll Just 31% of Americans say Brett Kavanaugh should be confirmed to the Supreme Court.  Why isn't the Senate listening to the overwhelming majority of Americans?  Enough Already!,-1.671819311,1.0,1,0,neutral,1,0,0.0,0.0
nlm0055,id: 2361556912,id:1043537131925381121, RT @krassenstein BREAKING:  According to a new USAToday Poll Just 31% of Americans say Brett Kavanaugh should be confirmed to the Supreme Court.  Why isn't the Senate listening to the overwhelming majority of Americans?  Enough Already!,-1.316914968,1.0,1,0,neutral,1,0,0.0,0.0
Bopeep99,id: 196254486,id:1043536027615481856, RT @krassenstein BREAKING:  According to a new USAToday Poll Just 31% of Americans say Brett Kavanaugh should be confirmed to the Supreme Court.  Why isn't the Senate listening to the overwhelming majority of Americans?  Enough Already!,-1.344919588,1.0,1,0,neutral,1,0,0.0,0.0
lauriejacegreen,id: 279118369,id:1043537655617613824, RT @krassenstein BREAKING:  According to a new USAToday Poll Just 31% of Americans say Brett Kavanaugh should be confirmed to the Supreme Court.  Why isn't the Senate listening to the overwhelming majority of Americans?  Enough Already!,-0.321280679,1.0,1,0,neutral,1,0,0.0,0.0
ProudFingResist,id: 927242978812465152,id:1043550141771341829, RT @krassenstein BREAKING:  According to a new USAToday Poll Just 31% of Americans say Brett Kavanaugh should be confirmed to the Supreme Court.  Why isn't the Senate listening to the overwhelming majority of Americans?  Enough Already!,-1.870793533,1.0,1,0,neutral,1,0,0.0,0.0
angelob37,id: 174896021,id:1043585057917751303," RT @krassenstein BREAKING: Chuck Grassley's aide, Garrett Ventry, just stepped down because of sexual harassment allegations.  In other words, an aide to the Chariman of the Senate Judiciary Committee is held to higher stands than a potential Supreme Court Justice.  UNBELEIVABLE!",-1.738212346,1.0,0,0,neutral,0,0,0.0,0.0
PamBCA,id: 310688816,id:1043581340640137216," RT @krassenstein BREAKING: Chuck Grassley's aide, Garrett Ventry, just stepped down because of sexual harassment allegations.  In other words, an aide to the Chariman of the Senate Judiciary Committee is held to higher stands than a potential Supreme Court Justice.  UNBELEIVABLE!",-1.539679048,1.0,0,0,neutral,0,0,0.0,0.0
JoeMamaBA1,id: 1004938200765345794,id:1043698550276849665," RT @krassenstein BREAKING: Chuck Grassley's aide, Garrett Ventry, just stepped down because of sexual harassment allegations.  In other words, an aide to the Chariman of the Senate Judiciary Committee is held to higher stands than a potential Supreme Court Justice.  UNBELEIVABLE!",-1.156918691,1.0,0,0,neutral,0,0,0.0,0.0
CSAresu,id: 1408622646,id:1043604433253425153," RT @krassenstein BREAKING: Chuck Grassley's aide, Garrett Ventry, just stepped down because of sexual harassment allegations.  In other words, an aide to the Chariman of the Senate Judiciary Committee is held to higher stands than a potential Supreme Court Justice.  UNBELEIVABLE!",-2.272197848,1.0,0,0,neutral,0,0,0.0,0.0
almycor,id: 597159538,id:1043676123975049216," RT @krassenstein BREAKING: Chuck Grassley's aide, Garrett Ventry, just stepped down because of sexual harassment allegations.  In other words, an aide to the Chariman of the Senate Judiciary Committee is held to higher stands than a potential Supreme Court Justice.  UNBELEIVABLE!",-1.432602142,1.0,0,0,neutral,0,0,0.0,0.0
Nerfzilla,id: 10319952,id:1043615398275502081," RT @krassenstein From the Wash Post Story:  After suggesting on Twitter on Tuesday that he had obtained information that would exculpate Kavanaugh from the sexual assault allegation made by Christine Blasey Ford, Whelan worked over the next 48 hours with CRC. (13)",-1.632879773,0.0,0,0,neutral,1,0,0.0,0.0
Nerfzilla,id: 10319952,id:1043615409151328256, RT @krassenstein So let's just recap here:  A media adviser helping the Republican-led Senate Judiciary Committee respond to a sexual assault allegation against Brett Kavanaugh also worked at CRC Public Relations.  CRC Public Relations is the firm who helped pushed out a false conspiracy... (14),-1.632879773,0.0,0,0,neutral,0,0,0.0,0.0
jnovak9106,id: 3239114344,id:1043575272740655104, RT @krassenstein THREAD: Bombshell Grassley/Kavanaugh/Whelan:  A Twitter account @WarfareNavel uncovered what appears to be a massive conspiracy directly tying Grassley’s office to the @EdWhelanEPPC slanderous post which threw an innocent man under the bus ... (1)  Thanks to @edkrassen,-1.641320181,1.0,0,0,neutral,0,0,1.0,0.0
dylario28,id: 59170690,id:1043582004434890752, RT @krassenstein THREAD: Bombshell Grassley/Kavanaugh/Whelan:  A Twitter account @WarfareNavel uncovered what appears to be a massive conspiracy directly tying Grassley’s office to the @EdWhelanEPPC slanderous post which threw an innocent man under the bus ... (1)  Thanks to @edkrassen,-0.460492775,1.0,0,0,neutral,0,0,1.0,0.0
annepearl1,id: 824030883787239425,id:1043589534544408576, RT @krassenstein THREAD: Bombshell Grassley/Kavanaugh/Whelan:  A Twitter account @WarfareNavel uncovered what appears to be a massive conspiracy directly tying Grassley’s office to the @EdWhelanEPPC slanderous post which threw an innocent man under the bus ... (1)  Thanks to @edkrassen,-2.078221375,1.0,0,0,neutral,0,0,1.0,0.0
real_asw2,id: 861746798137810944,id:1043645459670036480, RT @krassenstein THREAD: Bombshell Grassley/Kavanaugh/Whelan:  A Twitter account @WarfareNavel uncovered what appears to be a massive conspiracy directly tying Grassley’s office to the @EdWhelanEPPC slanderous post which threw an innocent man under the bus ... (1)  Thanks to @edkrassen,-2.344318051,1.0,0,0,neutral,0,0,1.0,0.0
snw106,id: 22307579,id:1043553088613830657, RT @Kris_Sacrebleu Goddamn these ppl are gross   #Kavanaugh #KavaNOPE https://t.co/uBkGp0igI2,-1.658269048,0.0,0,0,neutral,0,0,0.0,0.0
MikeJackson9701,id: 797116675,id:1043572992083734528, RT @KrisParonto https://t.co/SmpcguhTGT @CoryBooker .. “ I am Sparatacus!!” 🤨 #Clueless #Karma @DNC,2.302524526,0.0,0,1,neutral,0,1,,0.0
Lexie7703,id: 991240688,id:1043550643410149378, RT @KTHopkins Please listen to this lovely lady - heartbroken for her friends. Big love to the family #Kavanaugh Screw you #MeToo and the #WhyIDidntReport mafia https://t.co/RYLLWcTK2C,2.082343463,1.0,1,1,neutral,1,1,1.0,1.0
FeistyLF,id: 3456003073,id:1043552433929105408, RT @KTHopkins Please listen to this lovely lady - heartbroken for her friends. Big love to the family #Kavanaugh Screw you #MeToo and the #WhyIDidntReport mafia https://t.co/RYLLWcTK2C,1.999630174,1.0,1,1,neutral,1,1,1.0,1.0
LydiaGi90474661,id: 916915708168232960,id:1043535153757409280, RT @KTHopkins Please listen to this lovely lady - heartbroken for her friends. Big love to the family #Kavanaugh Screw you #MeToo and the #WhyIDidntReport mafia https://t.co/RYLLWcTK2C,1.027635739,1.0,1,1,neutral,1,1,1.0,1.0
gerrybuddy,id: 580495050,id:1043530113504047106, RT @KTHopkins Please listen to this lovely lady - heartbroken for her friends. Big love to the family #Kavanaugh Screw you #MeToo and the #WhyIDidntReport mafia https://t.co/RYLLWcTK2C,2.047224346,1.0,1,1,neutral,1,1,1.0,1.0
LydiaGi90474661,id: 916915708168232960,id:1043535153757409280, RT @KTHopkins Please listen to this lovely lady - heartbroken for her friends. Big love to the family #Kavanaugh Screw you #MeToo and the #WhyIDidntReport mafia https://t.co/RYLLWcTK2C,1.027635739,1.0,1,1,neutral,1,1,1.0,1.0
LydiaGi90474661,id: 916915708168232960,id:1043535153757409280, RT @KTHopkins Please listen to this lovely lady - heartbroken for her friends. Big love to the family #Kavanaugh Screw you #MeToo and the #WhyIDidntReport mafia https://t.co/RYLLWcTK2C,1.027635739,1.0,1,1,neutral,1,1,1.0,1.0
theunleasheddeb,id: 292193647,id:1043550348021923840, RT @KTHopkins Please listen to this lovely lady - heartbroken for her friends. Big love to the family #Kavanaugh Screw you #MeToo and the #WhyIDidntReport mafia https://t.co/RYLLWcTK2C,2.018174929,1.0,1,1,neutral,1,1,1.0,1.0
b_inlight,id: 434370853,id:1043530786790551552, RT @kwilli1046 Retweet if you believe Judge Kavanaugh should be confirmed to the Supreme Court,1.912724547,1.0,1,1,neutral,1,1,1.0,1.0
ElleninMtDora,id: 41376286,id:1043552440145137667, RT @kwilli1046 Retweet if you believe Judge Kavanaugh should be confirmed to the Supreme Court,2.201754483,1.0,1,1,neutral,1,1,1.0,1.0
cupton62,id: 293445416,id:1043530743098626048, RT @kwilli1046 This circus regarding the Kavanaugh nomination makes you realize that our own duly elected politicians are morons who couldn't care less about due process. They convict someone w/o facts  People who elect these idiots are complicit themselves. Term Limits sound great right now!,1.657347774,1.0,0,1,neutral,0,1,,1.0
DocJk,id: 27935470,id:1043529129143017479, RT @kwilli1046 This circus regarding the Kavanaugh nomination makes you realize that our own duly elected politicians are morons who couldn't care less about due process. They convict someone w/o facts  People who elect these idiots are complicit themselves. Term Limits sound great right now!,2.014436341,1.0,0,1,neutral,0,1,,1.0
mkink,id: 17717430,id:1043552769498583040, RT @kylegriffin1 A top adviser helping lead the Senate Judiciary Committee's response to the allegation against Brett Kavanaugh has stepped down amid evidence he was fired from a previous political job in part because of a sexual harassment allegation against him. https://t.co/Kuaiau9clP,-1.626006614,0.0,0,0,neutral,0,0,0.0,0.0
XanWoodruff,id: 3016524682,id:1043540906320846848, RT @kylegriffin1 A top adviser helping lead the Senate Judiciary Committee's response to the allegation against Brett Kavanaugh has stepped down amid evidence he was fired from a previous political job in part because of a sexual harassment allegation against him. https://t.co/Kuaiau9clP,-1.308226841,0.0,0,0,neutral,0,0,0.0,0.0
MGSoundVisions,id: 126792891,id:1043533325686562816, RT @kylegriffin1 A top adviser helping lead the Senate Judiciary Committee's response to the allegation against Brett Kavanaugh has stepped down amid evidence he was fired from a previous political job in part because of a sexual harassment allegation against him. https://t.co/Kuaiau9clP,-2.326636313,0.0,0,0,neutral,0,0,0.0,0.0
PureShakti,id: 107900713,id:1043552366140772353," RT @kylegriffin1 Christine Blasey Ford shoots down the Whelan conspiracy theory to WaPo: ""I knew them both, and socialized with Chris Garrett. I even visited Chris Garrett when he was in the hospital. There is zero chance that I would confuse them."" https://t.co/E6NzU6Gp5T",-0.667580693,0.0,0,0,neutral,0,0,0.0,0.0
Tracypettit9,id: 855112564539142144,id:1043548018904055810," RT @kylegriffin1 Dr. Ford considered leaving the country when she first thought Kavanaugh would be nominated to SCOTUS.  ""She was like, 'I can't deal with this. If he becomes the nominee, then I'm moving to another country,"" her husband said. ""She wanted out."" https://t.co/LYCQlLcM76",-2.363635941,1.0,0,0,neutral,0,0,1.0,0.0
sodaksusan,id: 111454581,id:1043546357871652865," RT @kylegriffin1 Dr. Ford considered leaving the country when she first thought Kavanaugh would be nominated to SCOTUS.  ""She was like, 'I can't deal with this. If he becomes the nominee, then I'm moving to another country,"" her husband said. ""She wanted out."" https://t.co/LYCQlLcM76",-1.198150197,1.0,0,0,neutral,0,0,1.0,0.0
KevinLloyd11,id: 528100671,id:1043546884730757120," RT @kylegriffin1 Dr. Ford considered leaving the country when she first thought Kavanaugh would be nominated to SCOTUS.  ""She was like, 'I can't deal with this. If he becomes the nominee, then I'm moving to another country,"" her husband said. ""She wanted out."" https://t.co/LYCQlLcM76",-1.746067359,1.0,0,0,neutral,0,0,1.0,0.0
Juiceballs,id: 2325831872,id:1043539960786079744, RT @kylegriffin1 Dr. Ford noticed—before she went public—that Ed Whelan appeared to be looking into her.  Ford emailed a friend Sunday that Whelan looked at her LinkedIn. The email was sent 90 mins after WaPo shared her name with the WH but hours before her story was out. https://t.co/vnhUiTlwv4,-1.678911396,1.0,1,0,neutral,1,0,1.0,0.0
crazywildwoman,id: 314885280,id:1043540875765276672, RT @kylegriffin1 Dr. Ford noticed—before she went public—that Ed Whelan appeared to be looking into her.  Ford emailed a friend Sunday that Whelan looked at her LinkedIn. The email was sent 90 mins after WaPo shared her name with the WH but hours before her story was out. https://t.co/vnhUiTlwv4,-1.69136247,1.0,1,0,neutral,1,0,1.0,0.0
Uncucumbered,id: 17043155,id:1043536922650574851, RT @kylegriffin1 Dr. Ford noticed—before she went public—that Ed Whelan appeared to be looking into her.  Ford emailed a friend Sunday that Whelan looked at her LinkedIn. The email was sent 90 mins after WaPo shared her name with the WH but hours before her story was out. https://t.co/vnhUiTlwv4,-1.622063097,1.0,1,0,neutral,1,0,1.0,0.0
thesnarkygent,id: 3124591131,id:1043547795515305984," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",1.085883835,0.0,0,0,neutral,0,0,0.0,0.0
susanoba,id: 49308936,id:1043550391227441152," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",-1.711519213,0.0,0,0,neutral,0,0,0.0,0.0
JanieEL,id: 83893838,id:1043551943073894401," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",-1.04947051,0.0,0,0,neutral,0,0,0.0,0.0
snw106,id: 22307579,id:1043553234516934656," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",-1.658269048,0.0,0,0,neutral,0,0,0.0,0.0
Anony_Mia,id: 415582246,id:1043552154869477376," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",-1.87267893,0.0,0,0,neutral,0,0,0.0,0.0
studentsabrina,id: 43218678,id:1043539792120766464," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",-1.488191054,0.0,0,0,neutral,0,0,0.0,0.0
OutlawImortalz,id: 896847475331416065,id:1043542723905519616," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",0.664252868,0.0,0,0,neutral,0,0,0.0,0.0
jonesKimberlyA,id: 549605283,id:1043539762978664449," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",-1.208048773,0.0,0,0,neutral,0,0,0.0,0.0
mychicas3,id: 1330009939,id:1043550944301121536," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",-1.350120975,0.0,0,0,neutral,0,0,0.0,0.0
Playfulimp,id: 718239605892497408,id:1043547926557913088," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",-1.905795319,0.0,0,0,neutral,0,0,0.0,0.0
tracyjay67,id: 802705677152124928,id:1043539779479134209," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",-1.800963111,0.0,0,0,neutral,0,0,0.0,0.0
JanieEL,id: 83893838,id:1043551943073894401," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",-1.04947051,0.0,0,0,neutral,0,0,0.0,0.0
Kathmandu513,id: 49226344,id:1043547681484943360," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",-1.785325918,0.0,0,0,neutral,0,0,0.0,0.0
CdnCheryl1969,id: 278657216,id:1043553562922496000," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",-1.581904233,0.0,0,0,neutral,0,0,0.0,0.0
DorMouseSez,id: 2948629276,id:1043552995185700865," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",1.268097422,0.0,0,0,neutral,0,0,0.0,0.0
TamDZS,id: 931998377432072192,id:1043539303681339392," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",-0.658877688,0.0,0,0,neutral,0,0,0.0,0.0
EdSkipper,id: 714720425801084930,id:1043569468834766851," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",-1.91791924,0.0,0,0,neutral,0,0,0.0,0.0
snw106,id: 22307579,id:1043553234516934656," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",-1.658269048,0.0,0,0,neutral,0,0,0.0,0.0
Whatthebus67,id: 240889604,id:1043548230053756929," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",-1.568090594,0.0,0,0,neutral,0,0,0.0,0.0
FelDakat,id: 35215369,id:1043647198561542144," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",-1.889993406,0.0,0,0,neutral,0,0,0.0,0.0
Anony_Mia,id: 415582246,id:1043552154869477376," RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",-1.87267893,0.0,0,0,neutral,0,0,0.0,0.0
tckalways,id: 52433789,id:1043691599363014656," RT @kylegriffin1 Heidi Heitkamp on Kevin Cramer's Kavanaugh remarks: ""His comments were disturbing and representative of a bigger issue Congressman Cramer has with respecting women ... he owes North Dakotans answers on his deeply troubling views regarding sexual assault.""",-1.210121141,0.0,0,0,neutral,0,0,0.0,0.0
RealEarlMilk,id: 234566636,id:1043669373238558721," RT @kylegriffin1 Heidi Heitkamp on Kevin Cramer's Kavanaugh remarks: ""His comments were disturbing and representative of a bigger issue Congressman Cramer has with respecting women ... he owes North Dakotans answers on his deeply troubling views regarding sexual assault.""",-1.721852741,0.0,0,0,neutral,0,0,0.0,0.0
bikerbd,id: 55381358,id:1043550359715753985," RT @LADowd Wow troubling statement by Kavanaugh after being asked about a second accuser. He “... also dismissed a medical record that named him as the abuser, but said he can’t be sure more people won’t ‘cook up’ allegations against him.”  —Oh wait, that was DNC vice-chair Keith Ellison",2.128714268,1.0,0,1,neutral,0,1,0.0,1.0
lrnewton1,id: 63860918,id:1043580385987313664, RT @LadyLiberty5000 @JeffFlake Would you PLEASE set aside your stupid personal vendetta against Trump and stand up &amp; #TakeTheVote on #Kavanaugh so TWO Arizona Senators don't sink the Republic??? No one cares about you but we love our country and won't have it diminished by Dem games and deceptions! https://t.co/ox0UpRz6ze,2.298408226,1.0,0,1,neutral,0,1,0.0,1.0
mkulab,id: 268458687,id:1043583319911198720, RT @larryelder RUT ROH!  #Kavanaugh https://t.co/3bRlMdIojo,2.319599984,,1,1,neutral,1,0,,1.0
catobie,id: 225647995,id:1043532609664348160," RT @LarryStratton29 Amen! However if Kavanaugh is seated on the Supreme Court we will see the rapid deployment of Putin's Axis of Authoritarian Rulers USA Division. Dictatorship soon to follow. Our impostor of a President will likely refuse to leave the WH, will have to be dragged out in chains. https://t.co/2FUn5FWlhd",-1.209913601,1.0,0,0,neutral,0,1,0.0,0.0
TillsonAol,id: 1733257164,id:1043532599895953408, RT @LATiffani1 “Brett Kavanaugh is a casualty of an anything-goes political resistance.”  Democrats have sunken to the lowest place.  https://t.co/DUxH1odnuv,1.734112409,0.0,0,1,neutral,0,1,0.0,1.0
DavidJohnson_27,id: 1169413214,id:1043536733411917825, RT @latimes This is a case that could put Roe vs. Wade back before the Supreme Court. https://t.co/7LDuD9yXvW,-1.032632609,1.0,0,0,neutral,1,0,,0.0
